7.2362 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A6500F5B50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A6500F5AF0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A6500F5820>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002A65680BF40>, multiSample=False, name='window1', numSamples=2, pos=(320, 180), screen=0, size=array([1280,  720]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
76.5619 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=219, pos=array([-0.24698816,  0.38980934]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
76.5647 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=113, pos=array([-0.20488543,  0.40105438]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
76.5666 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=264, pos=array([-0.08627936, -0.42763284]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
76.5682 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=233, pos=array([0.27826981, 0.00820064]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
76.5699 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=238, pos=array([0.11415258, 0.24586074]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
76.5948 	EXP 	fixation: autoDraw = False
76.5948 	EXP 	target: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = False
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	distr: autoDraw = True
76.5948 	EXP 	fixation: autoDraw = True
76.5948 	EXP 	target: autoDraw = True
76.6965 	DATA 	Mouse:  Left button up, pos=(496,19)
77.5968 	DATA 	Mouse: Left button down, pos=(370,567)
77.6019 	EXP 	New trial (rep=50, index=0): None
77.6045 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=75, pos=array([-0.49252762, -0.47138962]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6071 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=352, pos=array([ 0.21686421, -0.20805115]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6094 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=132, pos=array([ 0.30546105, -0.32796224]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6116 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=151, pos=array([-0.32047872, -0.2618954 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6143 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=196, pos=array([0.12371407, 0.20367342]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6165 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=289, pos=array([-0.2014896 ,  0.49209163]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6182 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=321, pos=array([0.33729535, 0.28825374]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6198 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=207, pos=array([0.2017779 , 0.10571141]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6222 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=150, pos=array([-0.40631387, -0.04150624]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6240 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=93, pos=array([ 0.35718514, -0.22656573]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
77.6447 	EXP 	fixation: autoDraw = False
77.6447 	EXP 	target: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = False
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	distr: autoDraw = True
77.6447 	EXP 	fixation: autoDraw = True
77.6447 	EXP 	target: autoDraw = True
77.7295 	DATA 	Mouse:  Left button up, pos=(370,567)
78.5791 	DATA 	Mouse: Left button down, pos=(655,467)
78.5820 	EXP 	New trial (rep=51, index=0): None
78.5847 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=77, pos=array([ 0.30026673, -0.42282126]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
78.5868 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=228, pos=array([ 0.48165059, -0.00421111]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
78.5884 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=199, pos=array([-0.37474333, -0.43787758]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
78.5907 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=333, pos=array([-0.28302444,  0.1012864 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
78.5930 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=200, pos=array([0.17685634, 0.3731682 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
78.6108 	EXP 	fixation: autoDraw = False
78.6108 	EXP 	target: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = False
78.6108 	EXP 	distr: autoDraw = True
78.6108 	EXP 	distr: autoDraw = True
78.6108 	EXP 	distr: autoDraw = True
78.6108 	EXP 	distr: autoDraw = True
78.6108 	EXP 	distr: autoDraw = True
78.6108 	EXP 	fixation: autoDraw = True
78.6108 	EXP 	target: autoDraw = True
78.7123 	DATA 	Mouse:  Left button up, pos=(655,467)
79.5464 	DATA 	Mouse: Left button down, pos=(380,538)
79.5497 	EXP 	New trial (rep=52, index=0): None
79.5519 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=136, pos=array([-0.16851342,  0.11477666]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5543 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=121, pos=array([-0.3208464 ,  0.09571366]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5563 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=185, pos=array([0.00915543, 0.00637451]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5579 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=5, pos=array([-0.4277896 ,  0.08145016]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5605 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=300, pos=array([-0.07833867,  0.28020093]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5630 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=133, pos=array([-0.1667172 , -0.32489981]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5647 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=2, pos=array([-0.42354104, -0.2633865 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5663 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=136, pos=array([-0.12977075, -0.10550551]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5687 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=60, pos=array([-0.35676929, -0.47840243]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5706 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=190, pos=array([-0.34533167, -0.23223338]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
79.5938 	EXP 	fixation: autoDraw = False
79.5938 	EXP 	target: autoDraw = False
79.5938 	EXP 	distr: autoDraw = False
79.5938 	EXP 	distr: autoDraw = False
79.5938 	EXP 	distr: autoDraw = False
79.5938 	EXP 	distr: autoDraw = False
79.5938 	EXP 	distr: autoDraw = False
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	distr: autoDraw = True
79.5938 	EXP 	fixation: autoDraw = True
79.5938 	EXP 	target: autoDraw = True
79.6855 	DATA 	Mouse:  Left button up, pos=(380,538)
80.6129 	DATA 	Mouse: Left button down, pos=(976,451)
80.6158 	EXP 	New trial (rep=53, index=0): None
80.6185 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=269, pos=array([ 0.18080704, -0.31455547]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
80.6205 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=126, pos=array([-0.12483154,  0.34385562]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
80.6222 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=214, pos=array([-0.39523959, -0.39095596]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
80.6238 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=299, pos=array([-0.42986818, -0.37213204]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
80.6270 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=249, pos=array([0.16282597, 0.24035505]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
80.6297 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=125, pos=array([-0.27616287, -0.0008717 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
80.6319 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=102, pos=array([-0.42797958, -0.35037485]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
80.6336 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=165, pos=array([-0.09833537, -0.474337  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
